Emanuel Lasker,?,Max Demby,?,1-0,10,Nf3 Nd7
Emanuel Lasker,?,Max Demby,?,1-0,11,h4 Rf7
Emanuel Lasker,?,Max Demby,?,1-0,12,exf6 Nxf6
Emanuel Lasker,?,Max Demby,?,1-0,13,Ne5 Rg7
Emanuel Lasker,?,Max Demby,?,1-0,14,Bg5 Nf5
Emanuel Lasker,?,Max Demby,?,1-0,15,Bxf5 exf5
Emanuel Lasker,?,Max Demby,?,1-0,16,h5 Qe7
Emanuel Lasker,?,Max Demby,?,1-0,17,Bxf6 Qxf6
Emanuel Lasker,?,Max Demby,?,1-0,18,hxg6 Qe7
Emanuel Lasker,?,Max Demby,?,1-0,19,Kd2 Be6
Emanuel Lasker,?,Max Demby,?,1-0,20,Rh5 Rc8
Emanuel Lasker,?,Max Demby,?,1-0,21,gxh7+
Emanuel Lasker,?,Constantine Rasis,?,1-0,1,e4 e6
Emanuel Lasker,?,Constantine Rasis,?,1-0,2,d4 d5
Emanuel Lasker,?,Constantine Rasis,?,1-0,3,Nc3 Nf6
Emanuel Lasker,?,Constantine Rasis,?,1-0,4,Bg5 Be7
Emanuel Lasker,?,Constantine Rasis,?,1-0,5,e5 Nfd7
Emanuel Lasker,?,Constantine Rasis,?,1-0,6,Bxe7 Qxe7
Emanuel Lasker,?,Constantine Rasis,?,1-0,7,Nb5 Nf8
Emanuel Lasker,?,Constantine Rasis,?,1-0,8,c3 a6
Emanuel Lasker,?,Constantine Rasis,?,1-0,9,Na3 c5
Emanuel Lasker,?,Constantine Rasis,?,1-0,10,Nc2 Nc6
Emanuel Lasker,?,Constantine Rasis,?,1-0,11,Qd2 g5
Emanuel Lasker,?,Constantine Rasis,?,1-0,12,Ne2 Ng6
Emanuel Lasker,?,Constantine Rasis,?,1-0,13,g3 h5
Emanuel Lasker,?,Constantine Rasis,?,1-0,14,O-O-O c4
Emanuel Lasker,?,Constantine Rasis,?,1-0,15,Bg2 a5
Emanuel Lasker,?,Constantine Rasis,?,1-0,16,Rdf1 b5
Emanuel Lasker,?,Constantine Rasis,?,1-0,17,f4 g4
Emanuel Lasker,?,Constantine Rasis,?,1-0,18,Ne3 Qd7
Emanuel Lasker,?,Constantine Rasis,?,1-0,19,f5 Nf8
Emanuel Lasker,?,Constantine Rasis,?,1-0,20,h3 b4
Emanuel Lasker,?,Constantine Rasis,?,1-0,21,hxg4 bxc3
Emanuel Lasker,?,Constantine Rasis,?,1-0,22,Nxc3 Nb4
Emanuel Lasker,?,Constantine Rasis,?,1-0,23,Nxc4 Ba6
Emanuel Lasker,?,Constantine Rasis,?,1-0,24,Nd6+ Kd8
